20240326;BRV1;0;812;0;0;1624;-1624;0;0;0;0*
20240326;BRV;0;0;0;0;0;0;0;0;0;0*
20240327;BRV1;0;914;0;0;2640;-2640;0;0;0;0*
20240327;BRV;0;0;0;0;0;0;0;0;0;0*
20240328;BRV1;0;914;0;0;3554;-3554;0;0;0;0*
20240328;BRV;0;0;0;0;0;0;0;0;0;0*
20240329;BRV1;0;914;0;0;4468;-4468;0;0;0;0*
20240329;BRV;0;0;0;0;0;0;0;0;0;0*
20240330;BRV1;0;914;0;0;5382;-5382;0;0;0;0*
20240330;BRV;0;0;0;0;0;0;0;0;0;0*
20240331;BRV1;0;914;0;0;6296;-6296;0;0;0;0*
20240331;BRV;0;0;0;0;0;0;0;0;0;0*
20240401;BRV1;;;0;;;0;0;0;0;0*
20240401;BRV;0;0;0;0;0;0;0;0;0;0*
