20240219;BRV1;0;914;0;0;3554;-3554;0;0;0;0*
20240219;BRV;0;0;0;0;0;0;0;0;0;0*
20240220;BRV1;0;914;0;0;4468;-4468;0;0;0;0*
20240220;BRV;0;0;0;0;0;0;0;0;0;0*
20240221;BRV1;0;914;0;0;5382;-5382;0;0;0;0*
20240221;BRV;0;0;0;0;0;0;0;0;0;0*
20240222;BRV1;0;914;0;0;6296;-6296;0;0;0;0*
20240222;BRV;0;0;0;0;0;0;0;0;0;0*
20240223;BRV1;0;914;0;0;7210;-7210;0;0;0;0*
20240223;BRV;0;0;0;0;0;0;0;0;0;0*
20240224;BRV1;0;914;0;0;8124;-8124;0;0;0;0*
20240224;BRV;0;0;0;0;0;0;0;0;0;0*
20240225;BRV1;;;0;0;0;0;0;0;0;0*
20240225;BRV;0;0;0;0;0;0;0;0;0;0*
