20231025;BRV1;0;812.448;0;0;1624.896;-1624.896;0;0;0;0*
20231025;BRV;0;0;0;0;0;0;0;0;0;0*
20231026;BRV1;0;914.004;0;0;2640.456;-2640.456;0;0;0;0*
20231026;BRV;0;0;0;0;0;0;0;0;0;0*
20231027;BRV1;0;914.004;0;0;3554.46;-3554.46;0;0;0;0*
20231027;BRV;0;0;0;0;0;0;0;0;0;0*
20231028;BRV1;;;0;0;0;0;0;0;0;0*
20231028;BRV;0;0;0;0;0;0;0;0;0;0*
20231029;BRV1;;;0;0;0;0;0;0;0;0*
20231029;BRV;0;0;0;0;0;0;0;0;0;0*
20231030;BRV1;0;914;0;0;6296;-6296;0;0;0;0*
20231030;BRV;0;0;0;0;0;0;0;0;0;0*
20231031;BRV1;0;914;0;0;7210;-7210;0;0;0;0*
20231031;BRV;0;0;0;0;0;0;0;0;0;0*
