20240528;BRV1;0;914;0;0;914;-914;0;0;0;0*
20240528;BRV;0;0;0;0;0;0;0;0;0;0*
20240529;BRV1;0;914;0;0;9038;-9038;0;0;0;0*
20240529;BRV;0;0;0;0;0;0;0;0;0;0*
20240530;BRV1;0;914;0;0;9952;-9952;0;0;0;0*
20240530;BRV;0;0;0;0;0;0;0;0;0;0*
20240531;BRV1;0;914;0;0;10866;-10866;0;0;0;0*
20240531;BRV;0;0;0;0;0;0;0;0;0;0*
20240601;BRV1;;;0;;;0;0;0;0;0*
20240601;BRV;0;0;0;0;0;0;0;0;0;0*
20240602;BRV1;;;0;0;0;0;0;0;0;0*
20240602;BRV;0;0;0;0;0;0;0;0;0;0*
20240603;BRV1;;;0;0;0;0;0;0;0;0*
20240603;BRV;0;0;0;0;0;0;0;0;0;0*
