20240524;BRV1;0;914;0;0;4468;-4468;0;0;0;0*
20240524;BRV;0;0;0;0;0;0;0;0;0;0*
20240525;BRV1;0;914;0;0;5382;-5382;0;0;0;0*
20240525;BRV;0;0;0;0;0;0;0;0;0;0*
20240526;BRV1;0;914;0;0;6296;-6296;0;0;0;0*
20240526;BRV;0;0;0;0;0;0;0;0;0;0*
20240527;BRV1;;;0;0;0;0;0;0;0;0*
20240527;BRV;0;0;0;0;0;0;0;0;0;0*
20240528;BRV1;0;914;0;0;914;-914;0;0;0;0*
20240528;BRV;0;0;0;0;0;0;0;0;0;0*
20240529;BRV1;0;914;0;0;9038;-9038;0;0;0;0*
20240529;BRV;0;0;0;0;0;0;0;0;0;0*
20240530;BRV1;0;914;0;0;9952;-9952;0;0;0;0*
20240530;BRV;0;0;0;0;0;0;0;0;0;0*
